Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
AZE,Azerbaijan,3786,Competitive Industrial Performance Score,Value,0.021264745,0.020704635,0.019318118,0.01826465,0.015532357,0.013543487,0.01283591,0.012229001,0.009963456,0.010257558,0.011735114,0.010594224,0.011484449,0.01154811,0.014254134,0.01820899,0.016712609,0.016509566,0.014274695,0.014411293,0.013265363,0.013058718,0.012901052,0.012713803,0.011467416
AZE,Azerbaijan,3787,Competitive Industrial Performance Rank,Rank,82,82,88,90,96,100,104,103,110,107,101,103,101,104,97,93,94,96,98,98,102,102,99,100,100
AZE,Azerbaijan,3788,Competitive Industrial Performance Quintile,Value,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
AZE,Azerbaijan,3789,Impact of a country on World Manufactures Trade,Value,0.000137082,0.000137082,0.000137082,0.000137082,0.000137082,0.000137082,0.000137082,0.000138421,8.11E-05,9.76E-05,0.000134346,0.00011071,0.000118545,0.000110446,0.000167278,0.000232239,0.000246691,0.000239613,0.000268536,0.000250754,0.000206003,0.000204511,0.000192552,0.000180381,0.000172523
AZE,Azerbaijan,3790,Share in world manufacturing exports index,Value,0.000930687,0.000930687,0.000991019,0.001055153,0.001083218,0.001150586,0.001134053,0.001058892,0.000627932,0.000766703,0.001049328,0.000901983,0.001042681,0.000957738,0.001444219,0.002019504,0.002165361,0.002096171,0.002241412,0.001932519,0.001469402,0.001424656,0.001232775,0.001108787,0.001048122
AZE,Azerbaijan,3791,Impact of a country on World Manufacturing Value Added,Value,0.000595221,0.000585698,0.000455066,0.000357427,0.000257854,0.000193285,0.000175013,0.000168462,0.000168081,0.000167716,0.000171668,0.000178955,0.000190123,0.000207392,0.000216255,0.00024191,0.00024761,0.000257304,0.000272602,0.000254531,0.000246964,0.000255084,0.000262927,0.000270769,0.000273552
AZE,Azerbaijan,3792,Share of world MVA index,Value,0.003052031,0.003099661,0.002365093,0.001791179,0.001258085,0.00092585,0.000841841,0.000805525,0.00078162,0.000758102,0.000781182,0.000848019,0.00090905,0.000988154,0.00102582,0.001169815,0.001216348,0.00130116,0.001435969,0.001357172,0.001309735,0.001280742,0.00123918,0.001225707,0.001184506
AZE,Azerbaijan,3793,Industrialization intensity index,Value,0.344386969,0.2951773,0.309930043,0.354618088,0.260402405,0.215864669,0.19693519,0.184257001,0.171040641,0.174055556,0.218503009,0.247100812,0.250006532,0.224479081,0.218241629,0.329335429,0.219905249,0.181010839,0.139328902,0.134907382,0.12307408,0.145917681,0.147985503,0.167061012,0.1742801
AZE,Azerbaijan,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.238181489,0.184952423,0.207184864,0.259280663,0.148890847,0.114073591,0.106203775,0.103441332,0.099090113,0.107187556,0.165347684,0.238182167,0.248858701,0.198180168,0.184708054,0.385040995,0.242189059,0.199203401,0.131733711,0.138767013,0.100707635,0.124947323,0.124960026,0.157179783,0.157179783
AZE,Azerbaijan,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.357009939,0.262112584,0.290348231,0.359898735,0.200519026,0.149217542,0.138679812,0.133673867,0.130083827,0.138515956,0.207956596,0.298147384,0.306938558,0.243444331,0.221880971,0.463594488,0.28414662,0.227820032,0.147120239,0.159289537,0.114439307,0.141920604,0.143049275,0.181157791,0.192155871
AZE,Azerbaijan,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.152962876,0.152962876,0.152962876,0.152962876,0.152962876,0.152962876,0.152962876,0.120413875,0.146845263,0.134482825,0.141375184,0.131012944,0.139920425,0.154882903,0.236057556,0.219453624,0.118999118,0.109370007,0.111783376,0.12921424,0.172273849,0.138756613,0.147334168,0.154487919,0.126676278
AZE,Azerbaijan,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.183949497,0.183411379,0.182278321,0.181279323,0.180094872,0.181544717,0.181515351,0.143179093,0.174357833,0.15935857,0.165567255,0.154993608,0.166114779,0.183891163,0.281965958,0.266505864,0.144699516,0.13425256,0.140391395,0.15830575,0.206505963,0.158347941,0.169896764,0.179783486,0.135052874
AZE,Azerbaijan,3798,Manufacturing Value Added per capita,Value,462.0443886,446.603612,341.9771629,264.8147455,197.2732498,153.2530083,141.5770734,141.5560534,141.9005184,146.0969551,158.1673365,163.0814737,174.6348555,196.9648588,215.1786426,247.3718202,266.4892619,290.1786396,306.9745861,265.1242129,279.6947316,296.8745552,309.0373267,323.3807338,333.0305904
AZE,Azerbaijan,3799,MVA per capita index,Value,0.040576467,0.039672831,0.03059396,0.023723905,0.01710853,0.013279134,0.012214799,0.011814,0.011696748,0.011999245,0.012822268,0.012588838,0.013255649,0.015184233,0.016362334,0.018316076,0.018750209,0.019680835,0.020363789,0.019623042,0.019546129,0.019304365,0.020438015,0.021697677,0.021965866
AZE,Azerbaijan,3801,Share of MVA in GDP index,Value,0.331763999,0.328242015,0.329511855,0.349337441,0.320285785,0.282511797,0.255190569,0.234840135,0.211997456,0.209595155,0.229049422,0.19605424,0.193074507,0.20551383,0.214602288,0.195076371,0.155663879,0.134201647,0.131537565,0.110525227,0.131708853,0.149914758,0.152921731,0.152964232,0.156404328
AZE,Azerbaijan,3802,Manufactured Exports per capita,Value,70.38717881,70.38717881,70.38717881,70.38717881,70.38717881,70.38717881,70.38717881,73.80708293,43.297752,53.50174329,80.3284766,63.24638011,70.88673056,75.5737086,137.1245956,210.2118992,253.3072496,279.225948,346.1828521,248.7011123,245.5371501,282.8487297,262.1955201,251.5494571,249.2329011
AZE,Azerbaijan,3803,Manufactured Exports per capita index,Value,0.004354681,0.004354681,0.004354681,0.004354681,0.004316799,0.003766741,0.003636222,0.003988703,0.002682037,0.003092737,0.004225098,0.003155426,0.003362732,0.003452543,0.005245711,0.007434661,0.008331803,0.007792782,0.009016144,0.008274192,0.00753137,0.007492377,0.007342079,0.006232905,0.004003091
AZE,Azerbaijan,3804,Industrial export quality index,Value,0.534922673,0.535494423,0.537035588,0.536179816,0.535770609,0.536544827,0.535594552,0.451608766,0.371468504,0.310259193,0.269154276,0.188318551,0.217208441,0.212954375,0.302241081,0.344049665,0.240822297,0.267433493,0.102757526,0.155930539,0.156275028,0.128780042,0.135911233,0.137543248,0.119523374
AZE,Azerbaijan,3805,Manufactured Exports share in total exports,Value,0.875540019,0.875540019,0.875540019,0.875540019,0.875540019,0.875540019,0.875540019,0.748359139,0.570303697,0.46337731,0.373646096,0.223958881,0.270792206,0.244066523,0.321055403,0.414074507,0.344452368,0.404206435,0.06435624,0.152145798,0.10494954,0.098291369,0.102436691,0.09905557,0.109023525
AZE,Azerbaijan,3806,Share of manufactured exports in total exports index,Value,0.885895848,0.887577468,0.891792856,0.89108031,0.891446346,0.891544937,0.889673752,0.760038439,0.568579176,0.461159815,0.372741298,0.221643494,0.268302103,0.242017588,0.322516203,0.421593466,0.336945079,0.400614426,0.065123656,0.153555329,0.106044092,0.099212143,0.101925701,0.095303011,0.103993875
BDI,Burundi,3786,Competitive Industrial Performance Score,Value,0.001330506,0.001435352,0.001516908,0.001404457,0.001000226,0.001045538,0.000730658,0,0,0,0,0.000732466,0,0.000729902,0.000709626,0.00076242,0.00045768,0.001343182,0.001103869,0.001204288,0.001071158,0.001227859,0.001318904,0.001312522,0.001298595
BDI,Burundi,3787,Competitive Industrial Performance Rank,Rank,138,138,138,138,140,141,141,142,142,142,142,140,142,140,141,140,141,140,140,140,139,139,140,140,140
BDI,Burundi,3788,Competitive Industrial Performance Quintile,Value,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BDI,Burundi,3789,Impact of a country on World Manufactures Trade,Value,3.13E-06,3.13E-06,3.13E-06,3.13E-06,1.51E-06,2.50E-06,1.35E-06,2.91E-07,3.25E-07,3.66E-07,5.59E-07,1.51E-06,9.45E-07,1.05E-06,1.23E-06,1.12E-06,5.99E-07,4.90E-06,2.47E-06,3.13E-06,1.71E-06,2.37E-06,3.11E-06,2.96E-06,3.23E-06
BDI,Burundi,3790,Share in world manufacturing exports index,Value,2.10E-05,2.10E-05,2.23E-05,2.38E-05,1.16E-05,2.07E-05,1.09E-05,1.93E-06,2.22E-06,2.57E-06,4.06E-06,1.16E-05,7.83E-06,8.73E-06,9.51E-06,9.05E-06,4.85E-06,4.23E-05,1.89E-05,2.26E-05,1.11E-05,1.55E-05,1.91E-05,1.76E-05,1.92E-05
BDI,Burundi,3791,Impact of a country on World Manufacturing Value Added,Value,3.08E-05,3.37E-05,3.65E-05,3.14E-05,2.44E-05,1.94E-05,1.95E-05,1.85E-05,1.80E-05,1.80E-05,1.59E-05,1.49E-05,1.36E-05,1.41E-05,1.36E-05,1.33E-05,1.33E-05,1.15E-05,1.39E-05,1.51E-05,2.02E-05,2.09E-05,2.24E-05,2.39E-05,2.50E-05
BDI,Burundi,3792,Share of world MVA index,Value,0.000134497,0.000155806,0.000168502,0.000135558,0.000102121,7.78E-05,7.88E-05,7.35E-05,6.91E-05,6.75E-05,5.93E-05,5.72E-05,5.07E-05,5.31E-05,4.98E-05,5.08E-05,5.26E-05,4.66E-05,6.13E-05,6.80E-05,9.64E-05,9.44E-05,9.62E-05,9.89E-05,9.99E-05
BDI,Burundi,3793,Industrialization intensity index,Value,0.172708194,0.183593275,0.19653645,0.185703863,0.151248788,0.135680607,0.156042588,0.149305085,0.141502018,0.153963406,0.162146529,0.140376347,0.121927989,0.139254457,0.139879039,0.148843454,0.153983621,0.135087747,0.137720754,0.122567535,0.166327028,0.168042116,0.175334157,0.183559794,0.189492726
BDI,Burundi,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.016704868,0.015427437,0.015537247,0.015537246,0.015537246,0.015537246,0.015537246,0.015537247,0.015537247,0.015537247,0.025325362,0.025814871,0.02409527,0.027715983,0.029691506,0.033009131,0.033784214,0.036647009,0.021537612,0.03300058,0.030820416,0.02043946,0.02208339,0.020349388,0.020349388
BDI,Burundi,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.009175908,0.015705859,0.015802839,0.014820558,0.015039831,0.016628147,0.016634361,0.015046466,0.017572488,0.017264408,0.029043309,0.02938558,0.02679721,0.031267704,0.033013251,0.036867164,0.036988553,0.039457494,0.021579935,0.035567181,0.032922093,0.020698104,0.022782368,0.020806051,0.022069185
BDI,Burundi,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.117097746,0.117097746,0.117097746,0.117097746,0.268224929,0.110762293,0.021519442,0.011465166,0.042754565,0.041103016,0.044680336,0.005105954,0.027592469,0.267666966,0.116014492,0.325585648,0.050902033,0.538710535,0.447540717,0.560135049,0.239532299,0.35423583,0.254193612,0.279461371,0.255309402
BDI,Burundi,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.140818949,0.140407003,0.139539612,0.138774849,0.315801687,0.131458754,0.02553632,0.013632748,0.050764957,0.04870598,0.052326019,0.00604055,0.032758026,0.317798728,0.138576956,0.395393264,0.061895413,0.661271496,0.562077007,0.686244788,0.287129175,0.404251107,0.293120547,0.325219858,0.272191993
BDI,Burundi,3798,Manufacturing Value Added per capita,Value,30.74143816,32.75282714,34.75730679,29.27956916,23.45082061,19.25492643,19.72581652,19.29389112,18.76780356,19.29220765,17.7959669,16.29977616,14.68607785,15.4345315,15.19565074,15.01228989,15.43050136,13.64185242,16.0557329,15.8166668,22.5438478,23.43294029,24.8515253,26.42250458,27.66521675
BDI,Burundi,3799,MVA per capita index,Value,0.001858129,0.002382445,0.002701217,0.002111348,0.001500339,0.001103839,0.001145819,0.001070675,0.001027054,0.001038854,0.000868632,0.000701111,0.000568379,0.000646273,0.000596444,0.000509127,0.000467972,0.000290766,0.000401973,0.000384594,0.000785624,0.000674821,0.000702234,0.000741513,0.000723234
BDI,Burundi,3801,Share of MVA in GDP index,Value,0.336240479,0.351480691,0.37727006,0.356587169,0.287457745,0.254733067,0.295450815,0.283563703,0.265431548,0.290662405,0.295249749,0.251367114,0.217058768,0.247241211,0.246744827,0.260819743,0.27097869,0.230718,0.253861572,0.20956789,0.299731964,0.315386128,0.327885946,0.346313536,0.356916268
BDI,Burundi,3802,Manufactured Exports per capita,Value,1.462136243,1.462136243,1.462136243,1.462136243,0.792179647,1.548975845,0.867964252,0.193117896,0.214689826,0.246447059,0.406208571,1.035463664,0.664581841,0.827202506,1.139032885,1.112711068,0.663172075,6.01293804,3.271562848,3.129446623,2.013501787,3.164755556,4.001614619,3.823649513,4.230381189
BDI,Burundi,3803,Manufactured Exports per capita index,Value,6.39E-05,6.39E-05,6.39E-05,6.39E-05,2.20E-05,5.99E-05,2.24E-05,0,0,0,0,2.77E-05,0,1.79E-05,2.69E-05,2.39E-05,1.26E-05,0.000155828,7.39E-05,8.97E-05,4.84E-05,7.23E-05,0.0001,8.40E-05,6.12E-05
BDI,Burundi,3804,Industrial export quality index,Value,0.095961387,0.095803917,0.095491807,0.095088873,0.169654982,0.090567066,0.04422305,0.013274533,0.030785259,0.034710324,0.056780917,0.085719685,0.102928497,0.202859604,0.120104136,0.235517826,0.039545069,0.487133632,0.382620157,0.468810776,0.223464238,0.285474996,0.232504311,0.256062885,0.297498233
BDI,Burundi,3805,Manufactured Exports share in total exports,Value,0.055468883,0.055468883,0.055468883,0.055468883,0.02821617,0.053756418,0.06680422,0.017894572,0.016004485,0.025843955,0.063261037,0.167984717,0.176105008,0.091176115,0.103418629,0.076002742,0.039815664,0.320596837,0.198990078,0.24737577,0.157337422,0.164061507,0.170502576,0.188869864,0.326605849
BDI,Burundi,3806,Share of manufactured exports in total exports index,Value,0.051103826,0.051200832,0.051444001,0.051402897,0.023508278,0.049675378,0.06290978,0.012916317,0.010805561,0.020714667,0.061235815,0.16539882,0.173098968,0.08792048,0.101631317,0.075642388,0.017194724,0.312995767,0.203163307,0.251376765,0.1597993,0.166698885,0.171888075,0.186905911,0.322804473
BEL,Belgium,3786,Competitive Industrial Performance Score,Value,0.297548032,0.295821545,0.293787304,0.291666455,0.300278149,0.332766767,0.3321907,0.332248892,0.346979429,0.342414514,0.338751954,0.343265419,0.356012369,0.359782466,0.359225127,0.358195482,0.351249558,0.351623942,0.347156967,0.339242714,0.321048294,0.309537656,0.308296724,0.310206327,0.275050047
BEL,Belgium,3787,Competitive Industrial Performance Rank,Rank,10,9,10,9,9,9,8,9,9,9,8,9,7,7,6,5,7,7,7,7,9,10,8,7,7
BEL,Belgium,3788,Competitive Industrial Performance Quintile,Value,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
BEL,Belgium,3789,Impact of a country on World Manufactures Trade,Value,0.042013639,0.04058622,0.036951886,0.036914159,0.037083436,0.037020929,0.035787667,0.034841659,0.036194026,0.035475425,0.033895037,0.035668361,0.038662081,0.039461514,0.039207344,0.038253291,0.036139688,0.037379354,0.036095976,0.03656842,0.032846061,0.032599908,0.03082841,0.034079898,0.030218833
BEL,Belgium,3790,Share in world manufacturing exports index,Value,0.28532156,0.275627712,0.267213806,0.284216126,0.293113761,0.310818563,0.296146976,0.266604702,0.2804137,0.278687732,0.264817157,0.29085062,0.340215561,0.342327449,0.33876822,0.332749193,0.317279798,0.327092048,0.301516613,0.282048994,0.234470947,0.227259633,0.197498725,0.209591336,0.183650243
BEL,Belgium,3791,Impact of a country on World Manufacturing Value Added,Value,0.008791381,0.008758515,0.008667976,0.008422406,0.008396068,0.008209369,0.008177956,0.008365229,0.008531558,0.008339098,0.008221726,0.008361091,0.008267219,0.007876731,0.007768708,0.007597979,0.007252996,0.00714111,0.007062143,0.006659104,0.006372872,0.006085775,0.006103599,0.005935484,0.005812398
BEL,Belgium,3792,Share of world MVA index,Value,0.045415766,0.046684549,0.045467421,0.042741031,0.041556702,0.040022296,0.040123398,0.040806385,0.040475066,0.038454635,0.038081732,0.040296839,0.040179936,0.038089419,0.037390465,0.037178667,0.036010964,0.036434137,0.037506386,0.03583999,0.034089653,0.03081503,0.028991544,0.02708016,0.025358335
BEL,Belgium,3793,Industrialization intensity index,Value,0.263217089,0.258227786,0.254393907,0.251285622,0.253853908,0.430914467,0.442165924,0.44206932,0.447562526,0.454296806,0.461203601,0.453519816,0.446202222,0.44016517,0.438112239,0.445563466,0.4509703,0.433042406,0.435429616,0.429256264,0.403856678,0.416169734,0.481250255,0.498281009,0.513070758
BEL,Belgium,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.133693025,0.13624017,0.139417954,0.134464367,0.140801004,0.404696884,0.418139196,0.414763154,0.416641865,0.433767188,0.439226658,0.441580799,0.44004256,0.431738912,0.427195169,0.436992682,0.451485737,0.422522419,0.433806427,0.426451231,0.350406614,0.376156901,0.480513774,0.507739189,0.504073883
BEL,Belgium,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.192908449,0.191308704,0.193268533,0.183190865,0.189267004,0.540276969,0.558573452,0.553805633,0.5576954,0.570574354,0.557904995,0.555558879,0.545226893,0.534154704,0.517320322,0.526569481,0.532362356,0.486591381,0.491254932,0.495813785,0.405690921,0.433307801,0.558705847,0.591978871,0.623361727
BEL,Belgium,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.496833585,0.495896355,0.499311334,0.505495203,0.520134471,0.525237986,0.531884313,0.529026982,0.537402126,0.539736005,0.537316387,0.559727469,0.568608378,0.572572671,0.565321543,0.559807957,0.554081253,0.551793005,0.546650713,0.562926091,0.549167738,0.531768472,0.52707343,0.518657382,0.528085008
BEL,Belgium,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.597480188,0.594608552,0.595004708,0.59907234,0.612394022,0.623381203,0.631167316,0.629043813,0.638088477,0.639572806,0.629261774,0.66218022,0.675056949,0.679810696,0.675265108,0.679834313,0.673746918,0.677330333,0.686551603,0.68966421,0.658291515,0.606849944,0.607788886,0.603581383,0.563005162
BEL,Belgium,3798,Manufacturing Value Added per capita,Value,4936.009391,4891.964772,4829.348905,4679.294582,4866.744709,4977.57428,5099.202799,5456.104061,5625.180493,5708.072385,5988.99709,6061.678847,6081.460413,6029.222364,6267.1079,6331.408266,6388.279193,6614.457774,6553.734511,5738.264805,5999.735997,5921.33166,6038.221649,6009.255146,6041.82023
BEL,Belgium,3799,MVA per capita index,Value,0.442207127,0.440225969,0.438006124,0.428793749,0.436398502,0.451625211,0.46256597,0.478809781,0.486833811,0.492749609,0.509359535,0.490311314,0.481789957,0.482263911,0.493473178,0.484568198,0.464542312,0.463123498,0.448994213,0.441971792,0.436853113,0.402497932,0.418311271,0.422946423,0.419095744
BEL,Belgium,3801,Share of MVA in GDP index,Value,0.333525729,0.325146869,0.315519282,0.319380379,0.318440812,0.321551965,0.325758397,0.330333006,0.337429652,0.338019259,0.364502208,0.351480753,0.34717755,0.346175636,0.358904155,0.364557452,0.369578243,0.379493431,0.3796043,0.362698744,0.402022435,0.399031667,0.403794663,0.404583146,0.402779789
BEL,Belgium,3802,Manufactured Exports per capita,Value,10118.58143,10092.80398,10445.15645,10268.81705,11765.9059,14019.49426,14163.80405,14420.26244,15093.43836,15275.35934,16023.00096,16210.67217,18514.76316,21762.81194,26057.2296,28216.07808,30369.17268,35775.56461,38347.72517,30004.93062,32544.18112,37693.48779,35332.6679,40288.43535,37273.83584
BEL,Belgium,3803,Manufactured Exports per capita index,Value,0.629890648,0.628285909,0.650221109,0.639243351,0.726070989,0.754905325,0.736249328,0.781337863,0.939594087,0.887083852,0.847035855,0.814982828,0.886585743,1,1,1,1,1,1,1,1,1,0.991040129,1,0.5997008
BEL,Belgium,3804,Industrial export quality index,Value,0.73045974,0.729200247,0.730450822,0.735771359,0.748202082,0.742966107,0.75099311,0.747640918,0.751036169,0.757383435,0.753024522,0.770234052,0.781478244,0.783598247,0.784671314,0.790761138,0.784592825,0.790796832,0.791735541,0.794803095,0.77651147,0.749828425,0.751650657,0.744937192,0.720996167
BEL,Belgium,3805,Manufactured Exports share in total exports,Value,0.853479467,0.852218201,0.850268971,0.857364624,0.86828043,0.847237852,0.857096314,0.852190936,0.86386829,0.87467437,0.875879116,0.877445138,0.887031837,0.884380999,0.884211912,0.883234467,0.876547681,0.884810485,0.875629402,0.878759343,0.873575699,0.871700134,0.874511448,0.874600977,0.879666467
BEL,Belgium,3806,Share of manufactured exports in total exports index,Value,0.863439292,0.863791942,0.865896936,0.872470377,0.884010142,0.862551011,0.870818904,0.866238022,0.86398386,0.875194065,0.87678727,0.878287885,0.887899538,0.887385798,0.89407752,0.901687964,0.895438733,0.904263331,0.896919479,0.899941981,0.894731424,0.892806906,0.895512428,0.886293002,0.878987172
BGD,Bangladesh,3786,Competitive Industrial Performance Score,Value,0.013159355,0.013867663,0.014813085,0.015910661,0.015676196,0.017115827,0.017408036,0.018452425,0.020832392,0.020447494,0.020075906,0.020398707,0.02015834,0.021265114,0.021953406,0.022303857,0.023936205,0.023845649,0.025103669,0.027997127,0.028249328,0.029177367,0.029646033,0.02964755,0.027878115
BGD,Bangladesh,3787,Competitive Industrial Performance Rank,Rank,101,97,97,95,95,91,92,92,86,88,88,86,87,86,86,85,83,84,85,81,80,80,77,77,78
BGD,Bangladesh,3788,Competitive Industrial Performance Quintile,Value,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BGD,Bangladesh,3789,Impact of a country on World Manufactures Trade,Value,0.000557452,0.000594533,0.000610976,0.000709546,0.000669761,0.000782037,0.000788461,0.000870685,0.001100437,0.001100437,0.001043994,0.001079525,0.000995451,0.001052107,0.00111944,0.001123656,0.001231902,0.001179751,0.001280597,0.001672102,0.001692976,0.001827253,0.001827253,0.001827253,0.001827253
BGD,Bangladesh,3790,Share in world manufacturing exports index,Value,0.00378549,0.004037314,0.004417935,0.005462773,0.005293605,0.006565477,0.006524293,0.006662104,0.008525363,0.008644518,0.008156285,0.008802017,0.008759221,0.009126627,0.009671335,0.009773578,0.010814791,0.010322964,0.010695395,0.01289531,0.012084181,0.012737125,0.011705348,0.01123708,0.011104509
BGD,Bangladesh,3791,Impact of a country on World Manufacturing Value Added,Value,0.000845886,0.000867588,0.000929848,0.001008756,0.001041597,0.001096659,0.001131948,0.001134675,0.001216336,0.001206818,0.001184987,0.001266133,0.001311436,0.00133941,0.001353772,0.001408885,0.001465292,0.001532399,0.001625343,0.001851928,0.00179217,0.001896297,0.002040875,0.002191054,0.002311056
BGD,Bangladesh,3792,Share of world MVA index,Value,0.004347652,0.004602955,0.004856803,0.005098296,0.005139003,0.005331829,0.00553885,0.005520716,0.005756686,0.005551729,0.005476473,0.006089668,0.006360883,0.006464415,0.006502901,0.006882299,0.007264376,0.007808879,0.0086226,0.009957707,0.009578178,0.009594005,0.009687224,0.009990125,0.010077023
BGD,Bangladesh,3793,Industrialization intensity index,Value,0.305820679,0.294130288,0.287505472,0.295699715,0.263627822,0.249083916,0.253635869,0.290999641,0.304618436,0.29729228,0.300944791,0.29402701,0.293549245,0.294774648,0.297837351,0.286319583,0.312153158,0.304923639,0.30761664,0.275760293,0.29234413,0.307750511,0.311690093,0.324217193,0.333311433
BGD,Bangladesh,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.240267878,0.238346182,0.226413291,0.226413291,0.177891389,0.145776786,0.148172011,0.21081974,0.219666373,0.21081974,0.21081974,0.21081974,0.21081974,0.205453247,0.205453247,0.175296224,0.201694005,0.175296224,0.175296224,0.09137405,0.09137405,0.097576341,0.094651261,0.094651261,0.094651261
BGD,Bangladesh,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.36028666,0.339721092,0.317893975,0.313366965,0.240855374,0.191877004,0.1951729,0.278582053,0.292450445,0.275619287,0.26605844,0.263518816,0.259527439,0.252497127,0.247156319,0.209345273,0.236121444,0.200117543,0.196748594,0.103850691,0.103552512,0.110172,0.107617115,0.107880525,0.114429946
BGD,Bangladesh,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.024136025,0.045104521,0.056577712,0.042576096,0.031353643,0.059273047,0.052621475,0.052361974,0.031249256,0.031249256,0.033282386,0.025919699,0.022204469,0.0260682,0.033633108,0.039790206,0.029284923,0.043407948,0.028335185,0.026719719,0.021448462,0.02025555,0.02025555,0.02025555,0.02025555
BGD,Bangladesh,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.029025406,0.054082942,0.067420871,0.050457772,0.036915037,0.070348498,0.062443945,0.062261429,0.03710404,0.037029537,0.038977656,0.030664051,0.026361344,0.030950554,0.040174064,0.048321477,0.035609627,0.053283604,0.035586832,0.032735442,0.025710434,0.023115472,0.023357463,0.023572156,0.021594968
BGD,Bangladesh,3798,Manufacturing Value Added per capita,Value,44.12924847,44.12734082,46.30871141,49.22119363,52.10967693,56.37002283,58.7415218,60.45230013,64.31337332,65.09745117,66.95120098,70.1817768,72.80053982,76.49620099,80.73531938,86.18902362,94.32547354,103.4856402,109.8146393,115.9441529,122.1509249,132.8554385,144.3505066,157.2965427,168.8881459
BGD,Bangladesh,3799,MVA per capita index,Value,0.003059961,0.003407356,0.003749978,0.003941178,0.004073729,0.00447618,0.00469001,0.004687315,0.004973668,0.004998038,0.005054556,0.005064969,0.005178066,0.005536431,0.005763339,0.00596378,0.006213148,0.006590388,0.006835375,0.008111185,0.008052483,0.008129763,0.00900105,0.009977216,0.010547356
BGD,Bangladesh,3801,Share of MVA in GDP index,Value,0.251354698,0.248539483,0.257116969,0.278032465,0.286400271,0.306290827,0.312098838,0.30341723,0.316786427,0.318965272,0.335831143,0.324535204,0.32757105,0.337052169,0.348518383,0.363293894,0.388184872,0.409729735,0.418484686,0.447669896,0.481135749,0.505329022,0.515763071,0.54055386,0.55219292
BGD,Bangladesh,3802,Manufactured Exports per capita,Value,12.47476893,13.46327401,15.4376882,17.33523257,18.34092516,25.10621756,25.97096912,29.43555182,36.80071622,36.80071622,38.2788839,37.51161646,35.97425708,43.29242833,54.99985501,60.84647632,75.65942088,82.3237004,99.05039643,99.68024256,121.4399243,152.1311611,152.1311611,152.1311611,152.1311611
BGD,Bangladesh,3803,Manufactured Exports per capita index,Value,0.000749426,0.000810964,0.000933879,0.001052008,0.001104919,0.001328428,0.00132735,0.001584474,0.002277579,0.002122845,0.002002142,0.001861585,0.001690877,0.00196919,0.002093952,0.002140951,0.002482139,0.002288895,0.002571556,0.003307573,0.003718126,0.004024428,0.004254864,0.003765215,0.002440798
BGD,Bangladesh,3804,Industrial export quality index,Value,0.449903263,0.470902992,0.489032862,0.475111231,0.459726694,0.484901425,0.487725633,0.496606305,0.482661736,0.482802939,0.481274502,0.484834018,0.468581612,0.487707125,0.495219554,0.500626051,0.497290135,0.495831103,0.501903079,0.506948876,0.501649389,0.50144618,0.501549807,0.496676126,0.488903551
BGD,Bangladesh,3805,Manufactured Exports share in total exports,Value,0.860691827,0.875682755,0.893937116,0.884021621,0.866843596,0.883260725,0.898364783,0.915461275,0.927703735,0.927703735,0.922494922,0.937869222,0.909810063,0.941011934,0.939573198,0.933310034,0.937076627,0.917364785,0.94517009,0.957828002,0.954325059,0.956457933,0.956457933,0.956457933,0.956457933
